Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-09-25,78.959,79.294,78.058,78.708,1527400,0.0,0.0
2023-09-26,78.55,78.55,75.726,75.838,1755900,0.0,0.0
2023-09-27,75.411,76.024,74.714,74.844,2098200,0.0,0.0
2023-09-28,75.132,75.216,73.59,74.203,2097300,0.0,0.0
2023-09-29,74.872,75.299,74.296,74.825,1760800,0.0,0.0
2023-10-02,74.333,74.379,70.831,71.556,2669100,0.0,0.0
2023-10-03,71.007,72.875,70.106,72.68,2674000,0.0,0.0
2023-10-04,72.958,73.757,71.751,73.59,2608700,0.0,0.0
2023-10-05,73.516,74.24,72.856,73.664,2544200,0.0,0.0
2023-10-06,72.819,75.29,72.234,74.9,2639700,0.0,0.0
2023-10-09,74.983,75.94,74.732,75.912,1892700,0.0,0.0
2023-10-10,75.875,76.525,75.438,76.395,2113300,0.0,0.0
2023-10-11,76.665,77.213,76.005,77.055,1513000,0.0,0.0
2023-10-12,76.73,77.036,75.216,75.522,1679600,0.0,0.0
2023-10-13,76.33,76.73,75.569,76.655,1890500,0.0,0.0
2023-10-16,76.86,77.835,76.107,77.677,1522500,0.0,0.0
2023-10-17,76.804,77.612,76.618,77.501,2184100,0.0,0.0
2023-10-18,77.389,77.807,76.72,77.111,1603400,0.0,0.0
2023-10-19,76.813,77.436,76.302,76.59,1387600,0.0,0.0
2023-10-20,76.59,77.259,75.42,75.429,1655300,0.0,0.0
2023-10-23,74.575,75.847,74.11,74.807,1586900,0.0,0.0
2023-10-24,75.606,76.098,75.503,75.782,1570800,0.0,0.0
2023-10-25,75.578,76.609,75.494,76.47,1243100,0.0,0.0
2023-10-26,76.646,77.9,76.47,77.222,1355100,0.0,0.0
2023-10-27,76.832,77.454,75.615,75.922,1328200,0.0,0.0
2023-10-30,76.172,76.832,75.243,75.801,2421300,0.0,0.0
2023-10-31,77.835,77.835,74.407,75.606,3728900,0.0,0.0
2023-11-01,75.856,77.343,75.216,76.693,2575600,0.0,0.0
2023-11-02,76.535,78.541,76.525,77.928,2129500,0.0,0.0
2023-11-03,78.829,79.229,77.974,77.984,1505900,0.0,0.0
2023-11-06,77.9,78.114,76.813,76.878,1642400,0.0,0.0
2023-11-07,76.674,76.748,76.014,76.219,1696200,0.0,0.0
2023-11-08,75.754,75.912,74.472,75.243,1765000,0.0,0.0
2023-11-09,75.476,75.801,73.943,73.971,1992500,0.0,0.0
2023-11-10,74.287,74.686,73.804,74.602,2006300,0.0,0.0
2023-11-13,74.659,74.95,73.908,74.462,1970900,0.78,0.0
2023-11-14,76.019,77.013,75.719,76.46,2017400,0.0,0.0
