Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-02,33.568,33.883,32.965,33.688,3557300,0.0,0.0
2024-02-05,33.28,33.28,32.835,32.872,2358700,0.0,0.0
2024-02-06,32.863,33.336,32.779,32.993,3481900,0.0,0.0
2024-02-07,32.798,33.03,31.953,32.77,5196000,0.0,0.0
2024-02-08,32.668,33.011,32.362,32.928,3538500,0.0,0.0
2024-02-09,32.853,33.104,32.714,32.816,3274200,0.0,0.0
2024-02-12,32.872,33.16,32.788,33.002,2352200,0.0,0.0
2024-02-13,32.278,32.343,31.721,32.12,2893900,0.0,0.0
2024-02-14,32.195,32.51,32.111,32.352,3178200,0.0,0.0
2024-02-15,32.64,33.484,32.556,33.447,2712400,0.0,0.0
2024-02-16,33.048,33.651,32.872,33.475,2831200,0.0,0.0
2024-02-20,33.178,33.41,32.974,33.215,2272000,0.0,0.0
2024-02-21,33.262,33.707,33.085,33.679,2890100,0.0,0.0
2024-02-22,33.818,33.818,33.494,33.54,2666600,0.0,0.0
2024-02-23,33.521,33.596,33.252,33.262,1708000,0.0,0.0
2024-02-26,33.122,33.289,32.436,32.492,1782200,0.0,0.0
2024-02-27,32.779,33.085,32.38,32.547,3058000,0.0,0.0
2024-02-28,32.25,33.243,32.25,32.853,2436100,0.0,0.0
2024-02-29,33.178,33.354,32.77,32.937,4277400,0.0,0.0
2024-03-01,32.826,33.364,32.464,33.345,3320600,0.0,0.0
2024-03-04,33.642,34.709,33.623,34.588,3893800,0.0,0.0
2024-03-05,34.477,34.792,34.301,34.477,2998900,0.0,0.0
2024-03-06,34.774,34.802,34.393,34.561,3808300,0.0,0.0
2024-03-07,34.681,35.043,34.57,34.969,2447400,0.0,0.0
2024-03-08,35.284,35.433,35.052,35.349,2665100,0.0,0.0
2024-03-11,35.349,35.516,34.969,35.108,2760200,0.0,0.0
2024-03-12,35.071,35.247,34.31,34.403,3595100,0.0,0.0
2024-03-13,34.347,35.043,34.329,34.7,2528600,0.0,0.0
2024-03-14,34.523,34.588,33.503,34.022,2588400,0.0,0.0
2024-03-15,33.596,34.505,33.596,34.486,3888200,0.0,0.0
2024-03-18,34.505,34.616,34.087,34.152,1752400,0.0,0.0
2024-03-19,34.208,34.329,33.781,34.078,1640100,0.0,0.0
2024-03-20,33.911,34.458,33.763,34.384,1927800,0.0,0.0
2024-03-21,34.477,35.247,34.477,34.895,2290700,0.0,0.0
2024-03-22,34.941,34.987,34.347,34.477,1637000,0.0,0.0
2024-03-25,34.588,34.653,34.087,34.217,1116600,0.0,0.0
2024-03-26,34.273,34.282,33.763,33.781,1382000,0.0,0.0
2024-03-27,34.124,34.653,33.967,34.338,4166300,0.0,0.0
