Date,country,fuel_type,price_type,price_per_1000l
2016-10-31,EU,euro95,wo_tax,469.6424188611516
2016-10-24,EU,euro95,wo_tax,469.1342482893896
2016-10-17,EU,euro95,wo_tax,464.3161085539196
2016-10-10,EU,euro95,wo_tax,459.8986182337328
2016-10-03,EU,euro95,wo_tax,450.6138389943132
2016-09-26,EU,euro95,wo_tax,446.8909997999036
2016-09-19,EU,euro95,wo_tax,448.519922514504
2016-09-12,EU,euro95,wo_tax,450.9727020263829
2016-09-05,EU,euro95,wo_tax,442.9144697786911
2016-08-29,EU,euro95,wo_tax,446.5780821292635
2016-08-22,EU,euro95,wo_tax,438.4522685787645
2016-08-15,EU,euro95,wo_tax,427.5405026086148
2016-08-08,EU,euro95,wo_tax,427.23194631777216
